"id","uuid","company","title","skills","location","date_posted","salary_range","employment_type","education_requirement","expiration_date","link","description","industry"
"157","342a0ab5257246b09d21516fef44899e","MindPal","Node.JS Developer",,"Evansville, IN, US","2023-08-24 16:01:03.000000",,"FULLTIME",,"2024-07-18T14:27:55.000Z","https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3703080693?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","???? We are currently seeking a talented and experienced Node.js Developer ????
• Responsibilities:
• Develop and maintain server-side web applications using Node.js
• Collaborate with cross-functional teams to design and implement robust APIs and backend systems
• Write clean and efficient code, following best practices and coding standards
• Conduct thorough testing and debugging of applications to ensure high-quality deliverables
• Optimize application performance and scalability
• Stay up-to-date with the latest trends and advancements in Node.js development
• Requirements:
• Proven experience as a Node.js Developer, with a solid understanding of Node.js and its core principles
• Proficiency in JavaScript
• Knowledge of Express.js or similar web application frameworks
• Experience with NoSQL databases, such as MongoDB
• Understanding of asynchronous programming and event-driven architectures
• Experience with version control systems, preferably Git
• Strong problem-solving skills and the ability to work in a collaborative team environment
• Excellent communication and interpersonal skills

Nice to have: Familiarity with front-end technologies such as HTML, CSS, and JavaScript frameworks (e.g., React, Angular, Vue.js)
• We offer:
• Flexible work-hours
• part-time/full-time
• Competitive salary

Requirements

Responsibilities",
"158","86ef524989c7472ab0d1e148e31a467c","Intetics","Senior Node.js Developer",,"Chicago, IL, US","2024-07-05 12:36:32.000000",,"FULLTIME",,"2025-01-01T12:47:25.000Z","https://www.linkedin.com/jobs/view/senior-node-js-developer-at-intetics-3967663524?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Intetics Inc., a leading global technology company providing custom software application development, distributed professional teams, software product quality assessment, and ""all-things-digital"" solutions, is looking for a Senior/Lead Node.js Developer to enrich its team with a skilled professional to spread the company's ideas, vision, content, and messages.

Our client creates digital toys and other playful products for kids around the world. Since the first product launch in 2011, they have released 40+ apps that have been downloaded more than 444 million times in 238 markets, making them the No. 1 mobile-first kids brand in the App Store.

Requirements
• Great gaming development history
• Experience with JavaScript
• Extensive experience with Node.js
• Knowledge of AWS microservices

Responsibilities:
• New features development
• Development of matchmaking service
• Working on the identity service",
"159","0fe01d3376804c22a66ac10782cff153","Intetics","Senior Node.js Developer",,"Dallas, TX, US","2024-07-05 12:36:32.000000",,"FULLTIME",,"2025-01-01T12:47:25.000Z","https://www.linkedin.com/jobs/view/senior-node-js-developer-at-intetics-3967661688?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Intetics Inc., a leading global technology company providing custom software application development, distributed professional teams, software product quality assessment, and ""all-things-digital"" solutions, is looking for a Senior/Lead Node.js Developer to enrich its team with a skilled professional to spread the company's ideas, vision, content, and messages.

Our client creates digital toys and other playful products for kids around the world. Since the first product launch in 2011, they have released 40+ apps that have been downloaded more than 444 million times in 238 markets, making them the No. 1 mobile-first kids brand in the App Store.

Requirements
• Great gaming development history
• Experience with JavaScript
• Extensive experience with Node.js
• Knowledge of AWS microservices

Responsibilities:
• New features development
• Development of matchmaking service
• Working on the identity service",
"160","6614016669b3415cb9ff3a8d55b2bc11","MindPal","Node.JS Developer",,"Virginia Beach, VA, US","2023-08-28 14:30:50.000000",,"FULLTIME",,"2024-07-23T02:28:28.000Z","https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3706085208?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","We are currently seeking a talented and experienced Node.js Developer

Responsibilities
• Develop and maintain server-side web applications using Node.js
• Collaborate with cross-functional teams to design and implement robust APIs and backend systems
• Write clean and efficient code, following best practices and coding standards
• Conduct thorough testing and debugging of applications to ensure high-quality deliverables
• Optimize application performance and scalability
• Stay up-to-date with the latest trends and advancements in Node.js development

Requirements
• Proven experience as a Node.js Developer, with a solid understanding of Node.js and its core principles
• Proficiency in JavaScript
• Knowledge of Express.js or similar web application frameworks
• Experience with NoSQL databases, such as MongoDB
• Understanding of asynchronous programming and event-driven architectures
• Experience with version control systems, preferably Git
• Strong problem-solving skills and the ability to work in a collaborative team environment
• Excellent communication and interpersonal skills

Nice to have: Familiarity with front-end technologies such as HTML, CSS, and JavaScript frameworks (e.g., React, Angular, Vue.js)

We Offer
• Flexible work-hours
• part-time/full-time
• Competitive salary",
"161","b938366bab224834bbebaa02bd4716e9","Experience.com","Node.js Developer",,"US","2024-07-04 12:17:08.000000",,"FULLTIME",,"2024-12-31T16:04:46.000Z","https://jobgether.com/offer/6686c75671296817afc11743-node.js-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","This a Full Remote job, the offer is available from: Indiana (USA)

Come Join Us

Experience.com - We make every experience matter more

Job Title: Node.js Developer

Team: Engineering

Location: Chennai / Remote

Employment Type: Full Time

Job Summary

Experience.com is looking for a competent and motivated Node.js developer to join our software development team.

As a Node.js developer, your primary role will be to develop and execute scalable APIs and applications using the Node.js framework. You will create high-performance, efficient web applications that can handle large amounts of data and traffic for our clients. Node.js developer will entail working closely with the project development team and supporting designers, project managers and front-end developers in executing the software solutions.

If you’re passionate about software solutions and love working in a fast-paced environment, we invite you to apply. We offer competitive compensation, health benefits, a hybrid work atmosphere and extensive opportunities for professional development.

Primary Responsibilities:
• Integration of user-facing elements developed by front-end developers with server-side logic.
• Writing reusable, testable, and efficient code.
• Design and implementation of low-latency, high-availability, and performant applications.
• Implementation of security and data protection.
• Integration of data storage solutions (Relational and Non-relational DBs).

Required Skills and Qualifications:
• 4+ years of experience in Node.js and frameworks available for it ( Express is preferable).
• Understanding the nature of asynchronous programming and its quirks and workarounds.
• 2+ years of experience in Graph QL / Apollo framework.
• 2+years of experience in database like MySQL.
• 2+ years of experience in Nosql/Mongo DB database.
• 2+ years of experience in ElasticSearch.
• 1+ years of experience in typescript.
• 1+ years of experience in React.JS/ Next.JS.
• Design and build GraphQL Schemas.
• Good understanding of front-end technologies, such as HTML5, and CSS3.
• Understanding accessibility and security compliance.
• User authentication and authorization between multiple systems, servers, and environments.
• Integration of multiple data sources and databases into one system.
• Understanding fundamental design principles behind a scalable application.
• Understanding differences between multiple delivery platforms, such as mobile vs. desktop, and optimizing output to match the specific platform.
• Implementing automated testing platforms and unit tests.
• Proficient understanding of code versioning tools, such as Git, BitBucket.

About Us

We believe that experience is everything. Experience.com has built the most impactful Experience Management Platform (XMP) available anywhere, with features to drive operational and behavioral change, in real-time, during the moments that matter. XMP delivers impactful business outcomes including increased customer satisfaction, brand loyalty, online reputation and visibility, as well as improved employee engagement, and compliance - making every experience matter more.

Founded in 2015 and originally founded as SocialSurvey, Experience.com is headquartered in San Ramon, Calif. and backed by SavantGrowth (fka Kennet Partners), Silicon Valley Data Capital, Tri-Valley Ventures, and Wilson Sonsini Goodrich & Rosati.

Indian Registered name: Buyers Road India Private Limited

URL: www.experience.com

This offer from ""Experience.com"" has been enriched by Jobgether.com and got a 72% flex score.",
"162","a2ffa3ab59b041e6aceed01a20d31a20","Techiumph Technologies","Node.js Developer",,"Willits, CA, US","2024-06-10 03:39:35.000000",,"FULLTIME",,"2024-11-06T03:51:06.000Z","https://www.indeed.com/viewjob?jk=9de50c7acd7b9a70&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Techiumph has a client looking for a consultant to work onsite.

DUTIES:
• Design and build core frameworks on Node.JS, shared services, NPM packages, and RESTful APIs.
• Translates complex requirements into an easy to understand user experience by following the user-centered design process.
• Create prototypes and wireframes.
• Hands-on design, development, deployment & support of java/javascript based frameworks.
• Build scalable solutions to improve the user experience. Document and build unit tests for the code.
• Integrate internal as well as third-party web services and components. Identify and assist in mitigating project risks: technical, schedule and otherwise.
• Investigate technologies that can be leveraged in various product implementations.
• Work with stakeholders during the requirement gathering and acceptance testing process.",
"163","5a29c11b516940d596a290e9c56898b4","MindPal","Node.JS Developer",,"Little Rock, AR, US","2023-08-28 14:30:38.000000",,"FULLTIME",,"2024-07-21T20:28:55.000Z","https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3706082682?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","We are currently seeking a talented and experienced Node.js Developer

Responsibilities
• Develop and maintain server-side web applications using Node.js
• Collaborate with cross-functional teams to design and implement robust APIs and backend systems
• Write clean and efficient code, following best practices and coding standards
• Conduct thorough testing and debugging of applications to ensure high-quality deliverables
• Optimize application performance and scalability
• Stay up-to-date with the latest trends and advancements in Node.js development

Requirements
• Proven experience as a Node.js Developer, with a solid understanding of Node.js and its core principles
• Proficiency in JavaScript
• Knowledge of Express.js or similar web application frameworks
• Experience with NoSQL databases, such as MongoDB
• Understanding of asynchronous programming and event-driven architectures
• Experience with version control systems, preferably Git
• Strong problem-solving skills and the ability to work in a collaborative team environment
• Excellent communication and interpersonal skills

Nice to have: Familiarity with front-end technologies such as HTML, CSS, and JavaScript frameworks (e.g., React, Angular, Vue.js)

We Offer
• Flexible work-hours
• part-time/full-time
• Competitive salary",
"164","f65967b7b0f949a89f63a190a2fc063b","MindPal","Node.JS Developer",,"Cincinnati, OH, US","2024-06-21 20:29:04.000000",,"FULLTIME",,"2024-07-21T20:28:54.000Z","https://www.linkedin.com/jobs/view/node-js-developer-at-mindpal-3955829977?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","We are currently seeking a talented and experienced Node.js Developer

Responsibilities
• Develop and maintain server-side web applications using Node.js
• Collaborate with cross-functional teams to design and implement robust APIs and backend systems
• Write clean and efficient code, following best practices and coding standards
• Conduct thorough testing and debugging of applications to ensure high-quality deliverables
• Optimize application performance and scalability
• Stay up-to-date with the latest trends and advancements in Node.js development

Requirements
• Proven experience as a Node.js Developer, with a solid understanding of Node.js and its core principles
• Proficiency in JavaScript
• Knowledge of Express.js or similar web application frameworks
• Experience with NoSQL databases, such as MongoDB
• Understanding of asynchronous programming and event-driven architectures
• Experience with version control systems, preferably Git
• Strong problem-solving skills and the ability to work in a collaborative team environment
• Excellent communication and interpersonal skills

Nice to have: Familiarity with front-end technologies such as HTML, CSS, and JavaScript frameworks (e.g., React, Angular, Vue.js)

We Offer
• Flexible work-hours
• part-time/full-time
• Competitive salary",
"165","d5df96fe4d35464988fa7c562f9b4ff4","Fast Dolphin","SAP BPM Consultant",,"US","2024-07-09 16:36:12.000000",,"FULLTIME",,"2024-08-08T16:36:11.000Z","https://www.linkedin.com/jobs/view/sap-bpm-consultant-at-fast-dolphin-3971254281?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Fast Dolphin is a Staffing consulting company. We have most of our clients in the US, but also projects throughout Latin America and Canada, making us one of the leading IT consulting firms and an excellent place to work. We offer our consultants very competitive remuneration and exciting projects, and sponsor work visas for qualified Mexican citizens. We have both full-time positions and contract opportunities.

We are recruiting an SAP BPM Consultant for a 6-month remote project in the US.

Job Title: SAP BPM Consultant

Location: Remote, US-based

Start: ASAP (Flexible)

Length: 6+ months with possible extension

Requirements:

Solution Manager.

SAP Business Process Management (BPM), Business Rules management (BRM).

Development experience using Java / J2EE technologies.

Development experience in working with Web Dynpro Java with EJB for developing portal applications.

Netweaver Portal, SAP Netweaver Developer Studio.

Experience in drafting Technical Design Specifications document and subsequent delivery of the development object.

Integration with SAP backend system.

Eligibility to work in the US (USC, GCH). Must be US-based.

If you fulfill this requirement and are interested in this position, please send your English resume along with your availability to start in this project, to the following e-mail address: monica.tamez@fastdolphin.com

Monica Tamez

Recruiting Master

Fast Dolphin, Inc.

www.fastdolphin.com

12555 Orange Drive, Suite 4059

Ft. Lauderdale, FL 33330

Skype: fd.monica.tamez",
"166","b3730bb2bd1c4040af0582f7a398cd6e","Berkeley Research Group","Managing Consultant - Workforce & Labor (Healthcare Performance Improvement)",,"US","2024-07-03 00:00:00.000000",,"FULLTIME",,,"https://careers.thinkbrg.com/jobs/14622676-managing-consultant-workforce-and-labor-healthcare-performance-improvement?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic","Description
BRG’s Healthcare Performance Improvement practice works with healthcare providers to identify and implement measurable and sustainable financial, clinical, and operational performance improvements. We combine comprehensive expertise, experience, and analytics to deliver data-driven, innovative approaches to help hospitals, health systems, academic medical centers, and other providers tackle their most complex problems. We have assessed and implemented nearly $1 billion in cost savings and revenue improvement for our diverse set of clients over the last ten years.

The Managing Consultant position is a senior-level consulting staff position. This position requires a highly motivated problem solver with solid analytical ability, strong organizational skills, and a desire to advance within the organization. The work of a Managing Consultant will involve both execution and oversight of engagement work streams that may be either qualitative or quantitative in nature, with responsibilities to include: management of junior staff, design of statistical and financial analysis, modeling of financial data and markets, quality control, development and presentation of client deliverables, management of existing client relationships, industry research, and expansion of business.

Responsibilities:
• Demonstrate a deep understanding of all technical and management aspects of engagement requirements in their primary areas of expertise, as well as a thorough understanding of the business and financial principles of one or more industries.
• Delegate assignments to staff, instruct and monitor progress, and review work product for completeness and accuracy.
• Demonstrate consistent, balanced project delegation, supervision, and leadership skills across all areas of an engagement.
• Develop analyses and financial models using transactional data and/or financial data.
• Generate client deliverables and make valuable contributions to expert reports.
• Manage client relationships and communicate results and work product as appropriate.
• Demonstrate creativity and efficient use of relevant software tools, analytical methods and computer models to develop solutions.
• Prioritize assignments and responsibilities in order to meet goals and deadlines.
• Take an active role in business development through management and expansion of projects and client relationships, development of project proposals and the creation of thought leadership papers, journal articles and presentations.

Qualifications:
• A bachelor’s degree (e.g., BS, BBA, etc.) is required, with a strong preference for a Master’s degree (MBA, M.A., M.S., etc.).
• Minimum five (5+) years of relevant work experience with a focus on project management of sophisticated labor productivity engagements.
• Proven capability and deep understanding of labor productivity concepts, verbiage, and benchmarking.
• Time management skills that enable supporting multiple engagements.
• Resource management skills.
• Excellent, demonstrated verbal and written communication skills.
• Desire and ability to manage processes and other consultants.
• Commitment to producing high quality analysis and attention to details.
• Desire to work within a team environment.
• Demonstrates an interest and aptitude in generating business and becoming known in the marketplace as an Expert in their field.
• Travel is required (75%)
Candidate must be able to submit verification of his/her legal right to work in the U.S., without company sponsorship.

Salary Range: $100,000 – $230,000 per year.

#LI-REMOTE",
